Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2018-08-15,Robin Williams: Come Inside My Mind,2018,https://boxd.it/vlnL1,3.5,,"What a brilliant man, a true national treasure who left us too soon. This documentary is incredibly eye-opening for even the most diehard Robin Williams fans.","home, streaming",2018-08-14
2018-08-16,BlacKkKlansman,2018,https://boxd.it/vmYc5,4,Yes,"I appreciated this much more on a second viewing.  This has to be one of the funniest screenplays of the year while still managing to be quite serious about its subject material, and commenting on it in an incredibly bold way.  Spike Lee has some massive balls ending the movie the way he did.

This is one of the few movies that I would deem a “must-watch” in 2018.","theatre, cobb",2018-08-15
2018-08-17,"Don't Worry, He Won't Get Far on Foot",2018,https://boxd.it/vpuDh,3.5,,Very solid. Hilarious and touching. Joaquin consistently amazes me with how he manages to completely transform himself with each <i>vastly</i> different role that he plays.,"theatre, polk",2018-08-16
2018-08-23,Tusk,2014,https://boxd.it/vF8xX,2,,Jesus Christ,"apartment, streaming",2018-08-22
2018-08-27,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/vQgzf,5,Yes,"I still think that this has one of the most clever screenplays I’ve ever seen.  When you add Kubrick’s direction, the stellar acting of Peter Sellers and the rest of the cast, and the undeniable historical significance of the film, it’s really hard to deny that this is the best political satire ever created.","apartment, blu-ray",2018-08-26
2018-08-29,2001: A Space Odyssey,1968,https://boxd.it/vUf8v,5,Yes,"I saw my chance to finally watch this in a theater and I took it.  Yep, still one of the best movies ever made.  Some of the color grading changes along with the whole digital appearance were annoying at times, but for the most part this IMAX remaster(?) looked pretty incredible.

The part I was really interested in was the sound anyway, and boy that did not disappoint.  The bass of the triumphant main theme rumbled in my chest, and the symphonies accompanying the space maneuver sequences were just breathtaking with the theater surround sound.  Every iconic moment and image literally brought me chills when viewing and hearing them blown up on this massive screen.

So yeah, this is probably the only movie I’d ever willingly drive 70 miles and then spend $17 on a ticket to see.  It’s one of the few that transcends regular film-going by becoming a straight-up spiritual experience.","theatre, imax, regal, hollywood 16",2018-08-28
2018-08-30,Laura,1944,https://boxd.it/vWl73,3.5,,"I’m not too familiar with film noir or films from the classical era in general, so my opinion doesn’t mean too much here, but I thought this was a very solid movie.  Quite well-written with wonderful dialogue, red herrings, revelations, and a tense yet satisfying conclusion.  Nothing about the movie seemed particularly ambitious or unique to me compared to others in its genre, but I repeat, I don’t know much at all about this era.

I was supposed to be taking notes on <i>mise-en-scène</i> throughout, but I was immersed in the events of the film enough that my notes are pretty cursory.  So I think that speaks for the overall quality of the film better than I could put into words.","dvd, filmanalysis",2018-08-29
2018-09-02,The Little Stranger,2018,https://boxd.it/w2pd7,2.5,,"This felt like it was 3 hours long.  It had a nice atmosphere, and I liked the final moments, but the build-up was pretty non-existent thanks to the consistently drab tone with only a few interesting events.  Every once in a while I’d be treated to some captivating cinematography or sound mixing, but those moments were few and far between.","theatre, regal, butler plaza 14",2018-09-01
2018-09-05,A Ghost Story,2017,https://boxd.it/waVzb,4.5,Yes,Every time I hear “I Get Overwhelmed” it feels like my soul leaves my body and I become the Ghost.,"apartment, blu-ray",2018-09-04
2018-09-06,Bicycle Thieves,1948,https://boxd.it/wcq4Z,5,,"Lamberto Maggiorani (who plays the lead role of Antonio) was laid off from his job as a factory worker shortly after the film was complete.  The factory required budget cuts and decided to fire Maggiorani because everyone assumed he was a millionaire movie star when he actually made only 600,000 lira (a little over 30,000 US dollars today, counting inflation).  He pretty much spent the rest of his life as a bricklayer desperately trying but failing to land more acting gigs; even de Sica wouldn’t rehire him.  Eventually, he died poor, having never regained the success of his first role.

And that is more depressing than the entire film.","filmanalysis, dvd",2018-09-05
2018-09-07,Searching,2018,https://boxd.it/wetzZ,3.5,,"I haven’t seen <i>Unfriended</i> or any other movies of this style (if there are others) but I still feel pretty sure that this is better than those.  The screenplay in and of itself is nothing incredible, but the way that the filmmakers approached this emerging film style was impressive to say the least.  There were more than a few moments of pure creativity that I was genuinely awed by.

Despite those awesome elements, the film is still weighed down overall by the mediocre screenplay and weak ending.  Even so, the unique visuals and great acting by John Cho breathe life into what would have been just another modern thriller.","theatre, regal, celebration pointe 10",2018-09-06
2018-09-13,Witness for the Prosecution,1957,https://boxd.it/wseYt,3.5,,"Anyone who tells you that this film is boring is, in fact, a chronic and habitual <b>LIAR</b>","filmanalysis, dvd",2018-09-12
2018-09-14,Mandy,2018,https://boxd.it/wuwJb,3,,"John Wick, except he’s killing a cult while high on cocaine.

Oh yeah, and he’s played by Nic Cage.","theatre, regal, royal park 16",2018-09-13
2018-09-20,In the Mood for Love,2000,https://boxd.it/wGVHD,5,,I’m in the mood for a rewatch,"filmanalysis, dvd",2018-09-19
2018-09-23,Assassination Nation,2018,https://boxd.it/wNIsT,3.5,,"I thought this was going to be another <i>Purge.</i>  Hell, I’m willing to bet that a large number of people walking out of this movie will be like “yo that was basically another <i>Purge</i> movie.”

Well, it’s not.  There’s some clear similarities, but they’re not until the third act, and even then it works better than any <i>Purge.  </i>This movie uses hyperbole as an effective political weapon for the masses, and it does so in an energizing way that made for quite an exhilarating yet thought-provoking experience.  It’s nowhere near perfect, as you can see by my rating.  But it managed to make some fairly strong statements on patriarchy, Internet-dominated America, and LGBTQ+ discrimination while also featuring tons of amazingly shot horror, action, and gore.

I think that’s pretty damn awesome.


EDIT: I’m seeing a lot of hate thrown at this movie for “trying too hard” and whatnot.  Those claims are true, but does that make it bad?  It’s very in your face with crude shock value, sure, but this serves the plot and sacrifices subtlety to make the film’s message obvious to even the most ignorant and non-attentive moviegoers, and it has a ton of style while doing so.  Seems like a fair trade off to me.","theatre, regal, butler plaza 14",2018-09-22
2018-09-27,Notorious,1946,https://boxd.it/wVY8L,4,,"Alex, will you come in, please?  I wish to talk to you.","filmanalysis, blu-ray",2018-09-26
2018-10-04,Blue Gold: World Water Wars,2008,https://boxd.it/xc3zJ,,,I watched this at double speed for a class so I’m probably not at liberty to rate it.,"apartment, streaming",2018-10-02
2018-10-04,Man with a Movie Camera,1929,https://boxd.it/xc3GF,,,How does one even rate a film like this?,"filmanalysis, streaming",2018-10-03
2018-10-06,Scott Pilgrim vs. the World,2010,https://boxd.it/xgDeP,4.5,Yes,"MoviePass screwed me over by removing a showing for <i>A Star is Born</i> right as I was leaving to see it.  So, I spent the night rewatching this instead.  No regrets","apartment, blu-ray",2018-10-05
2018-10-08,Venom,2018,https://boxd.it/xlS5t,1.5,,Venom is the greatest marriage counselor of all time,"theatre, regal, royal park 16, sinemia",2018-10-07
2018-10-09,A Star Is Born,2018,https://boxd.it/xo1Vx,3,,"Sam Elliott and Bradley Cooper just gave me a 2-hour tag-team ear massage with their smooth drawls


EDIT: oh yeah I guess Lady Gaga is also kind of amazing at singing so there’s that too","theatre, regal, celebration pointe 10",2018-10-08
2018-10-11,Singin' in the Rain,1952,https://boxd.it/xsbpp,5,,"nothingcouldbegranderthantobeinLouisiana
<b>IN THE MORNIN’</b>","filmanalysis, dvd",2018-10-10
2018-10-13,First Man,2018,https://boxd.it/xx4KZ,3,,"You should probably stick to jazz, Damien","theatre, regal, celebration pointe 10, sinemia",2018-10-12
2018-10-14,Shaun of the Dead,2004,https://boxd.it/xAfxX,4.5,Yes,"No mater how many times I watch this, I will always find the dozens of setups and payoffs in the screenplay incredibly satisfying","apartment, blu-ray",2018-10-13
2018-10-16,Bad Times at the El Royale,2018,https://boxd.it/xFqpv,3,,"What starts out as a roaring flame of intrigue and excitement in the first half gradually fizzles out to nothingness throughout the second half.

I’d still recommend this to anyone who likes a good mystery, but I can’t help but feel disappointed over the huge unrealized potential in this concept.","theatre, regal, celebration pointe 10",2018-10-15
2018-10-18,Do the Right Thing,1989,https://boxd.it/xK6xf,5,,"Spike Lee has unequivocally proven that we do, indeed, live in a society","filmanalysis, blu-ray",2018-10-17
2018-10-19,Halloween,1978,https://boxd.it/xMe1P,3,,"The scariest part of <i>Halloween</i> isn’t anything to do with the movie itself, but rather how little it affected me.  It made me realize just how desensitized I am to violence and horror, and that’s kinda terrifying.","apartment, streaming",2018-10-18
2018-10-26,Halloween,2018,https://boxd.it/y2zRf,2.5,,Why is that little kid a better actor than most of the “high-schoolers” in the original <i>Halloween</i>,"theatre, regal, celebration pointe 10, sinemia",2018-10-25
2018-10-28,mid90s,2018,https://boxd.it/y7CON,3,,I’m not a 90s kid so I did not understand this movie,"theatre, regal, butler plaza 14",2018-10-27
2018-10-29,First Reformed,2017,https://boxd.it/ybggd,5,Yes,"“I have found another form of prayer.”

So have I, Reverend.  It’s watching <i>First Reformed</i> over and over again.","apartment, blu-ray",2018-10-28
2018-10-31,The Old Man & the Gun,2018,https://boxd.it/yeFzb,3.5,,The perfect Sunday afternoon movie,"theatre, regal, royal park 16",2018-10-30
2018-11-01,20 Feet from Stardom,2013,https://boxd.it/yh68b,3.5,,step aside <i>A Star is Born</i>,"filmanalysis, blu-ray",2018-10-31
2018-11-04,Bohemian Rhapsody,2018,https://boxd.it/yp5db,2.5,,"Rami Malek’s transformative performance and the Live Aid concert sequence save this movie from utter mediocrity. The dangerously shallow and homophobic treatment of Freddie’s bisexuality doesn’t really help, though.","theatre, cobb",2018-11-03
2018-11-07,Suspiria,2018,https://boxd.it/yuXRf,3.5,,"I sat on this movie for a few days and this is the rating I decided on.  Don’t hate me.

While there were several truly awe-inspiring and horrifying sequences, everything else was surprisingly bland and/or unnecessarily confusing with a lot of aesthetic choices that I did not really understand.  I’m all for ambiguity in films, but I was really struggling to comprehend large chunks of the narrative even after the credits rolled.

I don’t think it’s a masterpiece, but <i>Suspiria</i> (2018) is still quite a good movie and one that I will not forget for a long time.  Tilda Swinton is a force of nature.","theatre, regal, butler plaza 14",2018-11-02
2018-11-09,Green Book,2018,https://boxd.it/yACuV,2.5,,"It’s cheesy, it’s thematically confused, and its attempts to explore racial/ethnic/sexual identity are surface-level at best...  but I’ll be damned if I said it wasn’t charming.","theatre, regal, royal park 16, advance screening",2018-11-08
2018-11-12,Beautiful Boy,2018,https://boxd.it/yJ8mF,2.5,,Were they straight up trying to make this boring because that’s what it felt like,"theatre, regal, butler plaza 14",2018-11-11
2018-11-15,Alien,1979,https://boxd.it/yPrZN,4,Yes,"Sometimes I wonder why <i>Alien </i>is heralded as one of the most affecting sci-fi horrors ever made, but then I think about how the entire film is basically assaulting your brain with images and implications of rape and I’m like yeah, I understand.","filmanalysis, dvd",2018-11-14
2018-11-17,Boy Erased,2018,https://boxd.it/yUAfz,3,,Decent movie but it looks like it’s been through the wash five hundred times,"theatre, regal, royal park 16",2018-11-16
2018-11-19,Overlord,2018,https://boxd.it/yZ6ff,2.5,,The bloody fun isn’t quite as bloody fun as the bloody fun trailers made it look.,"theatre, regal, celebration pointe 10",2018-11-18
2018-11-23,Widows,2018,https://boxd.it/z9JZh,4,,"A well-crafted, thrilling crime drama with relevant political undertones and <i>Viola Davis in a lead role for the first time ever?</i>  Yes, please.  We like that.  We want more of that, please.","theatre, cobb, sinemia",2018-11-22
2018-11-24,Wildlife,2018,https://boxd.it/zc7YV,3.5,,"I’ve seen a lot of praise for Carey Mulligan and Jake Gyllenhaal, and while it is certainly well-deserved, Ed Oxenbould seriously needs some more recognition.  He held the emotional weight of the entire film on his shoulders, and he made it look easy while doing so.

On top of all that, Oxenbould manages to keep Gyllenhaal from completely stealing the scenes they share, and that’s super impressive in its own right.  Keep an eye on him, he’s going places.

<i>Wildlife</i> is a simply a wonderful directorial debut across the board.  Can’t wait to see what Dano will do next.","theatre, polk",2018-11-23
2018-11-29,Pariah,2011,https://boxd.it/zp3eb,4,,Ouch,"filmanalysis, dvd",2018-11-28
2018-12-06,Strange Days,1995,https://boxd.it/zH29v,2.5,,<i>Hardcore Henry</i> starring Lord Voldemort and Kingpin,"filmanalysis, dvd",2018-12-05
2018-12-07,Creed II,2018,https://boxd.it/zJaex,3,,"This lost a lot of what made <i>Creed</i> so great, instead going the route of the testosterone-fueled masculine pride saga that was the <i>Rocky</i> franchise.  And when it wasn’t evoking <i>Rocky</i> sequels, it was just retreading ground already covered in <i>Creed</i>.  I also wasn’t a fan of how they cut the fights this time around, but it was still a decent sequel overall.  It’s sad to use the word ‘decent’ because <i>Creed</i> deserved much better. 

I have to say that I really appreciated the emotional arc given to the Drago family (even more than those given to Creed and Rocky at many times). While it didn’t quite land 100% of the time, I can really respect the attempt to humanize the Dragos rather than make them into mindless monsters like in <i>Rocky IV</i>.","theatre, regal, celebration pointe 10, sinemia",2018-12-06
2018-12-08,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/zLCfH,4.5,,"I still can’t wrap my head around the fact that this movie exists. A big-name studio made and released this movie.  It wasn’t a 2-hour dream that my 9-year old self had. It was a <i>real </i>movie that my eyes and ears experienced.

It’s everything you want it to be and more. I could talk about this forever, but there’s really no point. Go and see it. The action is exhilarating, the comedy is hilarious, the characters are engaging and sympathetic, the references and callbacks never feel forced, and the visual style is incredibly inventive and refreshing. On top of everything, the overall theme of “anyone can be Spider-Man” is empowering and progressive without bogging the film down in the slightest, which is a truly astounding feat for a comic book movie and an excellent message for the kids of today.

Honestly, what more could you ask for in a Spider-Man movie?","theatre, regal, celebration pointe 10, advance screening, sinemia",2018-12-07
2018-12-15,Gran Torino,2008,https://boxd.it/A3OTv,1.5,,"This movie is awful, but I must say it succeeds in one regard: being a textbook example of the “white savior” narrative. Clint Eastwood literally throws his arms out in a crucifix-pose at one point, it’s unbelievable.

I got some enjoyment out of watching a crotchety old Eastwood, and the film was competently shot, so I feel wrong plummeting the rating <i>too</i> low. But man, this has so many problems beyond being uber-racist (despite its constant attempts to convince you otherwise). A lot of the acting here is <i>The Room</i> level bad. And the narrative is 60% awkward filler. It was almost surreal watching some of these scenes knowing that this movie is pretty well-received.

I hate it.


EDIT (9/28/2021): Damn I had no idea there was so much activity on this review. In my defense I was a fresh 18-year old when I wrote it haha, I definitely want to give it a rewatch",,2018-12-14
2018-12-16,Dirty Harry,1971,https://boxd.it/A6L0D,3.5,,"I know what you’re thinking. Why didn’t he give <i>Dirty Harry</i> 5 stars? Well, to tell you the truth, in all this excitement I kind of thought about doing just that. But being as this is a 70s crime thriller, a genre known for its traditionally straightforward Hollywood narrative, and from a time period looked back upon fondly for its cheesiness, you’ve got to ask yourself one question: “Do I really think this movie is a masterpiece, or is it just the nostalgia talking?”

Well, do ya, punk?","home, streaming",2018-12-15
2018-12-18,Little Miss Sunshine,2006,https://boxd.it/Ac2tR,4,,"Michael Scott, Walter White, ASAC Hank Schrader, the pastor from <i>There Will Be Blood, </i>and the mom from <i>Hereditary</i> walk into a beauty pageant","home, streaming",2018-12-17
2018-12-19,The Princess Bride,1987,https://boxd.it/AfdxV,3.5,,A rating below five stars? Inconceivable!,blu-ray,2018-12-18
2018-12-21,Aquaman,2018,https://boxd.it/AjYoT,2.5,,"I was going to come up with a joke to put in this review, but then Aquaman emerged from the ocean onto the sands of the Sahara Desert in slow-motion, Baywatch-style, while Pitbull’s cover of “Africa” by Toto blasted in the background.

So there’s my joke.","theatre, cobb, sinemia",2018-12-20
2018-12-22,First Reformed,2017,https://boxd.it/An3gh,5,Yes,Trying to watch this with my parents was probably a more excruciating experience than drinking an entire bottle of drain cleaner.,"home, blu-ray",2018-12-21
2018-12-23,What We Do in the Shadows,2014,https://boxd.it/Aq4M5,4,,Wonderfully clever and genuinely well-made. It’s one of those comedies that doesn’t make me laugh out loud very often because I’m too busy appreciating just how damn clever the concept and resulting jokes are. I love it!,"home, streaming",2018-12-22
2018-12-26,The Favourite,2018,https://boxd.it/AyYl1,4.5,,"Take the sociopathic protagonist and “moving up the ranks” plot of <i>Nightcrawler,</i> sprinkle in some soap opera drama, and put it all in the world of <i>Barry Lyndon</i> (including the beautiful cinematography and incredible attention to detail)<i>,</i> and you’ll have <i>The Favourite</i>.","theatre, cobb",2018-12-25
2018-12-28,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/AFm91,4.5,Yes,I don’t think I blinked once the entire time.,"theatre, cobb",2018-12-26
2018-12-30,Vice,2018,https://boxd.it/AMyml,2,,"I never thought I’d see a movie where a chubby, grinning Christian Bale sits alone in an tiny room while the <i>Spongebob Squarepants</i> theme song fades in.","theatre, cobb",2018-12-29
2019-01-01,Roma,2018,https://boxd.it/AWRRR,4.5,,"Lately, I’ve started to worry that I’m out of touch with my emotions because I have not cried or even teared up from a movie in the past couple of years, and I watched a lot of very sad movies in that time.

<i>Roma</i> broke this spell less than halfway through its runtime.

This is one of the most honest and beautiful films of the decade in every single aspect of its presentation. Every shot and every sound is packed with so much emotion that it’s almost overwhelming.

The only real reason I’m not slapping this with 5 stars right off the bat is because I’ve recently started to rewatch movies at least once before giving a perfect rating. But I have a very good feeling that I’ll be bumping it up soon.


NOTE:
Only eight foreign language films have ever been nominated for Best Picture at the Academy Awards, and I want nothing more than for <i>Roma</i> to be number nine.","home, streaming",2018-12-31
2019-01-02,Batman Begins,2005,https://boxd.it/B46HV,3.5,Yes,<b><i>SWEAR TO ME</i></b>,"home, streaming",2019-01-01
2019-01-04,The Dark Knight,2008,https://boxd.it/Bbk19,4.5,Yes,"One of those incredibly rare cases where one actor’s performance transcends the film itself. I only watched this movie once like five years ago, yet I still recalled almost every line of Ledger’s dialogue. That really says something about the impact that one man had on the film.

If you have any doubts about Ledger’s performance defining this movie, take a look at the poster in the top right corner. No Dark Knight to be found.

I can’t help but dream about what the third installment could have been if Ledger were in it.","home, streaming",2019-01-02
2019-01-09,Green Room,2015,https://boxd.it/BzRWl,3.5,,"Nails the heart-pounding tension and gruesome practical gore that a survival horror thrives on, but I can’t find too much to love about it beyond that.  I thought it was a bit hard to follow, even.

If you crave the thrill more than a movie with a lot of substance  you’ll have a blast with this one.","apartment, streaming",2019-01-08
2019-01-11,Ben Is Back,2018,https://boxd.it/BJuoP,2.5,,"Okay Lucas, fine. You beat him. Your drug addict movie is better than Timothée’s drug addict movie, <i>just barely</i>. And just because it’s more competent than his doesn’t mean that it wasn’t lazily shot and a chore to watch for significant chunks of the runtime.","theatre, regal, butler plaza 14, sinemia",2019-01-10
2019-01-14,Unbreakable,2000,https://boxd.it/BWrbT,4.5,Yes,"No other movie has been able to replicate the feeling that I get from the final scene of <i>Unbreakable</i>. My chest swells with tearful joy at the same time that my heart sinks with dread. It is an inexplicable paradox, yet it happens to me all the same, no matter how many times I watch that ending.

On an unfortunate note, falling in love with this film all over again has just made me infinitely more worried for <i>Glass.</i>","apartment, streaming",2019-01-13
2019-01-16,Split,2016,https://boxd.it/C33OB,3,Yes,"When people talk about this movie it’s almost always just to talk about the <i>Unbreakable</i> twist, and I think that’s pretty revealing. Yeah, it was a good way to justify all of the absurdity of the third act. I might even say it felt like a natural connection rather than a franchising attempt.

But honestly, it mostly just makes me remember how much better <i>Unbreakable</i> is than this jumble of messy ideas. James McAvoy is the only reason it kinda works.","apartment, streaming",2019-01-15
2019-01-18,Glass,2019,https://boxd.it/Cawpz,2.5,,Shyamalan... you son of a bitch.,"theatre, regal, celebration pointe 10, sinemia",2019-01-17
2019-01-24,The Simpsons Movie,2007,https://boxd.it/CxLCf,2.5,Yes,"If my rating seems harsh; well, it’s the Simpsons. If you’re expecting cinematic profundity then you’re watching it for the wrong reasons.","apartment, streaming",2019-01-22
2019-01-27,The Favourite,2018,https://boxd.it/CITI3,4.5,Yes,"I cannot put into words just how refreshing and <i>invigorating</i> it is to see such an inspired period piece among the sea of drab and tiring period dramas that get pumped out every year.

The fact that it’s a Yorgos Lanthimos film just makes it that much better.","theatre, regal, butler plaza 14, sinemia",2019-01-26
2019-01-28,A Simple Favor,2018,https://boxd.it/CNJKj,2,,"Perhaps it’s not fair for me to give this a rating, seeing as I only sat through it because I had to manage the screening as part of my student film committee duties and I was at the back doing physics homework the entire time.

Even so, I think that I got the gist of it, and it was absolutely god-awful.","blu-ray, reitz",2019-01-27
2019-02-03,Searching,2018,https://boxd.it/D87Q1,3.5,Yes,I love this movie but is nobody else wondering why this man communicates almost exclusively through FaceTime,"blu-ray, reitz",2019-02-02
2019-02-04,Velvet Buzzsaw,2019,https://boxd.it/Dc68Z,1.5,,This is not a good movie!,"apartment, streaming",2019-02-03
2019-02-08,They Shall Not Grow Old,2018,https://boxd.it/DoNkX,4,,"A fantastic showcase of what modern technology is capable of achieving in the realm of restoration.  I can somewhat understand why a lot of people are against the notion of colorizing and dubbing this footage, but I think the manner and intent behind Jackson’s approach was very respectful.  The behind-the-scenes look at the end really assured me that the focus was centered on bringing the footage to life rather than showing off a tech gimmick.","theatre, regal, royal park 16, sinemia",2019-02-07
2019-02-11,The Lego Movie 2: The Second Part,2019,https://boxd.it/DzWKR,3,,"Even though this felt “safer” than its predecessor in a lot of ways, it is still very enjoyable and has some genuinely interesting ideas to explore—albeit in a surface-level manner.

It’s not afraid to be upfront about what it’s trying to be or do, either.  There’s a song that repeats “This song’s gonna get stuck inside your head” and, well, that’s exactly what it did.","theatre, regal, celebration pointe 10",2019-02-10
2019-02-21,The Ballad of Buster Scruggs,2018,https://boxd.it/E7hY7,3.5,,"None of the stories blew me away, but, you know... they all kept me entertained.","apartment, streaming",2019-02-20
2019-02-24,Alita: Battle Angel,2019,https://boxd.it/EghwP,2.5,,"Wow, CGI can do <i>anything</i>!

Well, I mean... it can’t save your movie from poor writing and bad acting, but it’ll make it look cool!","theatre, regal, celebration pointe 10, sinemia",2019-02-23
2019-02-25,A Star Is Born,2018,https://boxd.it/EkwGX,3,Yes,"hope Bradley doesn’t piss himself at the Oscars tonight

Edit: we never got a good enough look at his trousers while he was on stage so we can neither confirm nor deny that he pissed himself","blu-ray, reitz",2019-02-24
2019-02-26,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/Enxld,3,,"Wrapped up the trilogy really nicely, but everything up to that point can be pretty hard to get through at times.

But hey, at least Toothless got some, am I right fellas?","theatre, regal, celebration pointe 10, sinemia",2019-02-25
2019-03-05,Climax,2018,https://boxd.it/ELwAp,4,,"You know the scene in <i>Get Out</i> where Daniel Kaluuya stares ahead, completely hypnotized, with wide eyes and tears streaming down his face?

Yeah, that was me throughout this entire movie, and it will probably be you too.","home, streaming",2019-03-04
2019-03-07,Zodiac,2007,https://boxd.it/ER3Wt,4.5,,"There’s a joke in here somewhere about Iron Man, Hulk, and Mysterio all trying to track down the Zodiac killer, but I’m not clever enough to come up with one.  Great movie.","home, streaming",2019-03-06
2019-03-10,Gloria Bell,2018,https://boxd.it/F04w5,3.5,,"It’s so empowering!  I left the theatre absolutely invigorated!  Gloria Bell is the flawed yet incredibly strong lead woman that film needs, that we need!  I cried with her and laughed with her on the whole journey.  If none of that convinces you, perhaps I should mention... I’m an emotionally distant straight white man!!

Watch it as soon as you can.  It’s not perfect but it’s definitely worth your time.  A24 and Julianne Moore said happy international women’s day, motherf***ers.


EDIT: I haven’t seen the original, so I can’t say how they compare.  It’s exciting to see an American film with a lead woman like this nonetheless.","theatre, amc, lincoln square, sinemia",2019-03-09
2019-03-12,Captain Marvel,2019,https://boxd.it/F7Cbf,3,,"I don’t typically talk politics here in-depth, but with all the attention surrounding this film I wanted to put down my thoughts on how we should move forward.


I’m so glad to say that I found this movie to be quite solid, especially relative to the rest of the MCU.  But, at the same time, I don’t think we should settle for these movies with strong lead women surrounded by utter mediocrity.  I feel that <i>Wonder Woman</i> suffered similarly, although <i>Captain Marvel</i> is certainly a big step in the right direction.

Either way, just having a lead woman in your movie is not enough to make it a good movie.  I will admit that the underlying messages here were, for the most part, handled very well and came across in a way that lended to the story rather than being shoved in your face.  But Marvel (and certainly all of Hollywood) can definitely continue to improve in their portrayal of women.

The only reason I’m not upset about Carol Danvers feeling emotionally dry and cookie-cutter at times is because Marvel does that with almost everybody.  Even so, they can do better, and major props to Larson for really committing to the character and making her as compelling as she could with what she was given.

It’s absolutely wonderful that this movie exists, but if we can consider it a stepping stone towards compelling female leads in mainstream film rather than the exemplar, then we’re on the right track.","theatre, regal, celebration pointe 10, sinemia",2019-03-11
2019-03-17,Green Book,2018,https://boxd.it/Fm4bZ,2.5,Yes,"Announcer: and the Academy Award for Best Picture goes to... <i>Green Book</i>!

Me: why are you breakin’ my balls","blu-ray, reitz",2019-03-16
2019-03-17,The Kid,2019,https://boxd.it/Fn2px,2,,"I came to see the divine Mr. Hawke, and I didn’t get much more than that.  He did a good job of waking me back up whenever he showed up in a scene.","theatre, regal, royal park 16",2019-03-16
2019-03-21,Get Out,2017,https://boxd.it/FzjPL,4.5,Yes,"Fourth time watching this and I’ve officially decided to declare this a timeless classic.  No debate.  Period.  Shut up.

Joking aside, Jordan Peele is obviously a man of insane talent, and he proved himself as one of the strongest new voices in cinema with this debut.  But I think people who were surprised by just how good this is were overlooking the fact that <i>Get Out</i>, while very different from his past work, is still overflowing with Peele’s established style and essence, through and through.  The concept feels like it was ripped straight from a <i>Key and Peele</i> skit and adapted into a shocking yet thought-provoking thriller.  The man is clearly staying true to himself and his ideas even when he seems to be doing something so different, and that’s what I love most about him.

Can’t wait for <i>Us</i> tomorrow.


EDIT: by the way Daniel Kaluuya was completely robbed of his Oscar sorry that’s just an objective fact","apartment, blu-ray",2019-03-20
2019-03-22,Us,2019,https://boxd.it/FCmaH,3.5,,"Before you all head in with your notepads ready to jot down some <i>Get Out</i> parallels, I just wanna let you know that this is a completely different beast.

I don’t know what I was expecting, but it sure as hell wasn’t that, holy SHIT","theatre, regal, celebration pointe 10",2019-03-21
2019-03-24,Shazam!,2019,https://boxd.it/FILwF,2.5,,"If you want a taste of the writing, there is a part where two bullies are at the top of a Ferris wheel and one of them spits over the edge, exclaiming “Dude, I just spit on a baby!!”

Yeah, not too good.  It had its moments, but not too good.  Zachary Levi and Jack Dylan Grazer were charming enough to just barely save the movie from joining the roster of DC misfires.","theatre, regal, celebration pointe 10, advance screening",2019-03-23
2019-03-31,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/G3XpD,4.5,Yes,"<i>We all have powers of one kind or another.  In our own way, we are all Spider-Man.</i><i>
</i>
<i>Anyone can wear the mask.  YOU could wear the mask.  If you didn’t know that before, I hope you do now.</i>


I can’t wait to show this movie to my kids someday.","blu-ray, reitz",2019-03-30
2019-04-08,The Favourite,2018,https://boxd.it/Gs5Mj,4.5,Yes,"The level of craftsmanship in every single aspect of this movie would make even the most strict perfectionist squeal with delight.  It’s also genuinely engaging, moving, and hilarious.  How does this movie exist?","reitz, dvd",2019-04-07
2019-04-11,The Man Who Killed Don Quixote,2018,https://boxd.it/GAvjD,2,,"Not worth the wait.  I will admit that I was entertained the entire time, and I really enjoyed watching Adam Driver bumble around in full commitment to his role, but even that got old after a while.  The screenplay is a painfully unfunny (and dare I say problematic) mess that doesn’t know what it’s supposed to be.  And no, saying it’s ‘surreal’ doesn’t fix things.  The cinematography and production design were genuinely stunning, so it’s a shame that they were wasted on such an incoherent and self-satisfying farce of a film.

Now, I know the decades of hell that everyone working on the film went through just to get it made, but I’m sorry... the script is just awful.  If you ask me, Gilliam should have dropped it and let everyone dream of what could have been. Whatever they imagined would probably be better than this.","theatre, regal, butler plaza 14",2019-04-10
2019-04-14,If Beale Street Could Talk,2018,https://boxd.it/GITsF,4,,Finally got the chance to see this.  Only Barry could translate James Baldwin’s words to the screen in a way that feels both incredibly faithful and truly unique.  Beautiful!,"reitz, dvd",2019-04-13
2019-04-15,Captain America: The First Avenger,2011,https://boxd.it/GN8Y5,3,Yes,"Imagine this: in <i>Avengers: Endgame</i>, just before dying at the hands of Thanos, Cap mutters his last words...

“...I can do this all day.”","apartment, streaming",2019-04-15
